id,topic_title,transcript_path,video_url,avatar_path,textbook_name,textbook_path,textbook_page,related_doc_name,related_doc_path,seminar_doc_name,seminar_doc_url,lecture_audio_url
48,運動の習慣４,,https://photos.app.goo.gl/sEqkw8uuhNY6G5f47,static/images/default_avatar2.jpg,運動の習慣４,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
49,10世代新ドリンク,data/transcripts/IMG_2756_rewritten.txt,https://photos.app.goo.gl/Qvk9KUGYuHUnHbeM6,static/images/default_avatar2.jpg,10世代新ドリンク,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2756.mp3
50,日本で一番売れているサプリメントとなりました,,,static/images/default_avatar2.jpg,日本で一番売れているサプリメントとなりました,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
51,メディカル・サイエンス・ダイジェスト,,,static/images/default_avatar2.jpg,メディカル・サイエンス・ダイジェスト,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
52,フォーデイズ 特許への取り組み,,,static/images/default_avatar2.jpg,フォーデイズ 特許への取り組み,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
53,製品（核酸サプリメント）,,,static/images/default_avatar2.jpg,製品（核酸サプリメント）,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
54,製品（キノコ系サプリメント）,,,static/images/default_avatar2.jpg,製品（キノコ系サプリメント）,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
55,製品（機能性表示食品）,,,static/images/default_avatar2.jpg,製品（機能性表示食品）,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
56,製品（アクティブサポート）,,,static/images/default_avatar2.jpg,製品（アクティブサポート）,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
57,製品（美容・ダイエットサポート）,,,static/images/default_avatar2.jpg,製品（美容・ダイエットサポート）,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
58,サンプル購入,,,static/images/default_avatar2.jpg,サンプル購入,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
59,Ｆ・Gコース契約の流れ,,,static/images/default_avatar2.jpg,Ｆ・Gコース契約の流れ,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
60,ナチュラルＤＮコラーゲン追加購入,,,static/images/default_avatar2.jpg,ナチュラルＤＮコラーゲン追加購入,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
61,健康９ケ条を習慣化１,data/transcripts/IMG_2757_rewritten.txt,https://photos.app.goo.gl/vUWnqPBJCE3ZosZy6,static/images/default_avatar2.jpg,健康９ケ条を習慣化１,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2757.mp3
62,健康9ケ条を習慣化２,data/transcripts/IMG_2758_rewritten.txt,https://photos.app.goo.gl/2v1fhcGM6t2Ts9hy6,static/images/default_avatar2.jpg,健康9ケ条を習慣化２,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2758.mp3
63,栄養素ビタミン・ミネラルを含む製品一覧,,,static/images/default_avatar2.jpg,栄養素ビタミン・ミネラルを含む製品一覧,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
64,ゲノムマップ,data/transcripts/IMG_2759_rewritten.txt,https://photos.app.goo.gl/h9h3ZfoHZT1LiUL38,static/images/default_avatar2.jpg,ゲノムマップ,http://blueearth.sakura.ne.jp/hontake_app/textbook/Healthy_every_day.pdf,,,,健康な毎日.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E5%81%A5%E5%BA%B7%E3%81%AA%E6%AF%8E%E6%97%A5.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2759.mp3
65,時代は競争と共存しながら世界統合へ,data/transcripts/IMG_2604_rewritten.txt,https://photos.app.goo.gl/xSitrH33Tpwn6nZT9,static/images/default_avatar2.jpg,時代は競争と共存しながら世界統合へ,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2604.mp3
66,イデオロギーでの世界統一支配戦争,data/transcripts/IMG_2605_rewritten.txt,https://photos.app.goo.gl/8z5yUMervuGge3KL7,static/images/default_avatar2.jpg,イデオロギーでの世界統一支配戦争,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2605.mp3
67,社会のシステム,data/transcripts/IMG_2606_rewritten.txt,https://photos.app.goo.gl/8QcwvgDwMPZ2div5A,static/images/default_avatar2.jpg,社会のシステム,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2606.mp3
68,世界の権力闘争と日本の影響＆国内闘争,data/transcripts/IMG_2607_rewritten.txt,https://photos.app.goo.gl/saf6Fj3cucjL2wgR6,static/images/default_avatar2.jpg,世界の権力闘争と日本の影響＆国内闘争,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2607.mp3
69,サイレントウオー,,,static/images/default_avatar2.jpg,サイレントウオー,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
70,此れからの世の中急変か,data/transcripts/IMG_2608_rewritten.txt,https://photos.app.goo.gl/YLoFh8eNRgKGLLpQ9,static/images/default_avatar2.jpg,此れからの世の中急変か,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2608.mp3
71,TSMCソニー,,,static/images/default_avatar2.jpg,TSMCソニー,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
72,ファミマ無人店１０００店,,,static/images/default_avatar2.jpg,ファミマ無人店１０００店,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
73,AI記事,,,static/images/default_avatar2.jpg,AI記事,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
74,ＡＩ＆ＡＧＩロボット＆生成ＡＩ時代,data/transcripts/IMG_2609_rewritten.txt,https://photos.app.goo.gl/rUuC99HsYYRLjW8y5,static/images/default_avatar2.jpg,ＡＩ＆ＡＧＩロボット＆生成ＡＩ時代,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2609.mp3
75,アメリカの国家戦略,,,static/images/default_avatar2.jpg,アメリカの国家戦略,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
76,年々外国人が増えている,,,static/images/default_avatar2.jpg,年々外国人が増えている,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
77,税金,data/transcripts/IMG_2611_rewritten.txt,https://photos.app.goo.gl/uSAXJ94QXJ62CK1VA,static/images/default_avatar2.jpg,税金,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2611.mp3
78,出生数・医療費向上は遺伝子損傷,,,static/images/default_avatar2.jpg,出生数・医療費向上は遺伝子損傷,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
79,遺伝子損傷収入減で人口減,data/transcripts/IMG_2613_rewritten.txt,https://photos.app.goo.gl/qnqot4ATSYZG8Mhn6,static/images/default_avatar2.jpg,遺伝子損傷収入減で人口減,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2613.mp3
80,介護・医療費増大で健康産業拡大群,,,static/images/default_avatar2.jpg,介護・医療費増大で健康産業拡大群,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
81,日本の人口の推移,,,static/images/default_avatar2.jpg,日本の人口の推移,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
82,高齢化進行,,,static/images/default_avatar2.jpg,高齢化進行,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
83,アメリカの中国養護とアメリカの中国潰し,data/transcripts/IMG_2614_rewritten.txt,https://photos.app.goo.gl/8tztyKmJQBPxw4sf6,static/images/default_avatar2.jpg,アメリカの中国養護とアメリカの中国潰し,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2614.mp3
84,世界人口増加で食料争奪戦,,,static/images/default_avatar2.jpg,世界人口増加で食料争奪戦,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
85,食品６割・５％超値上がり,,,static/images/default_avatar2.jpg,食品６割・５％超値上がり,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
86,地方の経済崩壊,,,static/images/default_avatar2.jpg,地方の経済崩壊,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
87,老化毎年下降,data/transcripts/IMG_2615_rewritten.txt,https://photos.app.goo.gl/PLXW46VDb7KfXaxU7,static/images/default_avatar2.jpg,老化毎年下降,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2615.mp3
88,副業解禁、企業に促す,,,static/images/default_avatar2.jpg,副業解禁、企業に促す,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
89,日本人実質所得減少,,,static/images/default_avatar2.jpg,日本人実質所得減少,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
90,年金,,,static/images/default_avatar2.jpg,年金,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
91,元号別時代の推移,data/transcripts/IMG_2616_rewritten.txt,https://photos.app.goo.gl/g1ZhMGQdwupGjjGTA,static/images/default_avatar2.jpg,元号別時代の推移,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2616.mp3
92,人間は遺伝子と知識,,,static/images/default_avatar2.jpg,人間は遺伝子と知識,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
93,国民の家畜からの脱出,data/transcripts/IMG_2617_rewritten.txt,https://photos.app.goo.gl/5SxvUsxWiWkcVrrk6,static/images/default_avatar2.jpg,国民の家畜からの脱出,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2617.mp3
94,人生１００年ヘルス＆スマート＆リッチ＆ファミリー＆カントリー,,,static/images/default_avatar2.jpg,人生１００年ヘルス＆スマート＆リッチ＆ファミリー＆カントリー,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
